Borough,Address,Total Building Floor Area,Zoning District,Assessed Total Value,Owner Name,Permit Issuance date,Permitte Name,Permittee Business Name,Permittee License Type
BX, TOMLINSON AVENUE,1870,R4,31320,PEPA  FLORJAN,09/14/2020,BLERIM MALOTA,TAP PLUMBING CORP,MP
BX,885 CAULDWELL AVENUE,4060,R6,63225,885-887 CAULDWELL LLC,01/14/2021,VALENTIN LISI,LISI CONTRACTING INC,GC
BX,885 CAULDWELL AVENUE,4060,R6,63225,885-887 CAULDWELL LLC,01/23/2021,VALENTIN LISI,LISI CONTRACTING INC,GC
BX,885 CAULDWELL AVENUE,4060,R6,63225,885-887 CAULDWELL LLC,07/16/2020,VALENTIN LISI,LISI CONTRACTING INC,GC
BX,885 CAULDWELL AVENUE,4060,R6,63225,885-887 CAULDWELL LLC,07/16/2020,VALENTIN LISI,LISI CONTRACTING INC,GC
BX,885 CAULDWELL AVENUE,4060,R6,63225,885-887 CAULDWELL LLC,10/20/2020,MICHAEL WIDING,ALL HOUR SEWER SERVICE CO,MP
BX,885 CAULDWELL AVENUE,4060,R6,63225,885-887 CAULDWELL LLC,10/20/2020,MICHAEL WIDING,ALL HOUR SEWER SERVICE CO,MP
BX,345 ST ANNS AVENUE,144458,R7D,6962850,TCB MOTT HAVEN HOUSING DEVELOPMENT FUND  CORPORATI,09/21/2020,JAMES SALERA,RO-SAL PLUMBING & HTG INC,MP
BX,345 ST ANNS AVENUE,144458,R7D,6962850,TCB MOTT HAVEN HOUSING DEVELOPMENT FUND  CORPORATI,11/12/2020,GREGORY BAUSO,MONADNOCK CONSTRUCTION IN,GC
BX,516 EAST 147 STREET,6035,R6,300600,516 E 147 LLC,06/26/2020,BASIL THOMPSON,KISHAN PLBG & HEATING INC,MP
BX,516 EAST 147 STREET,6035,R6,300600,516 E 147 LLC,06/26/2020,BASIL THOMPSON,KISHAN PLBG & HEATING INC,MP
BX,516 EAST 147 STREET,6035,R6,300600,516 E 147 LLC,07/07/2020,YEHUDA BINIAMIN,NYB BUILDERS INC,GC
BX,3109 BUHRE AVENUE,24455,R7-1,449550,3109 BUHRE AVE CORP.,10/08/2020,CHRISTOPHER PERSAUD,NY DYNAMIC CONSTRUCTION C,GC
BX,1462 SOUTHERN BOULEVARD,0,R7-1,69300,SSJL 1462 SOUTHERN BOULEVARD LLC,07/13/2020,DANIEL JAKUBOWICZ,JACOBS DEVELOPMENT CORPOR,GC
BX,1462 SOUTHERN BOULEVARD,0,R7-1,69300,SSJL 1462 SOUTHERN BOULEVARD LLC,07/20/2020,DANIEL JAKUBOWICZ,JACOBS DEVELOPMENT CORPOR,GC
BX,1462 SOUTHERN BOULEVARD,0,R7-1,69300,SSJL 1462 SOUTHERN BOULEVARD LLC,07/20/2020,DANIEL JAKUBOWICZ,JACOBS DEVELOPMENT CORPOR,GC
BX,1462 SOUTHERN BOULEVARD,0,R7-1,69300,SSJL 1462 SOUTHERN BOULEVARD LLC,07/13/2020,DANIEL JAKUBOWICZ,JACOBS DEVELOPMENT CORPOR,GC
BX,1462 SOUTHERN BOULEVARD,0,R7-1,69300,SSJL 1462 SOUTHERN BOULEVARD LLC,07/20/2020,DANIEL JAKUBOWICZ,JACOBS DEVELOPMENT CORPOR,GC
BX,1462 SOUTHERN BOULEVARD,0,R7-1,69300,SSJL 1462 SOUTHERN BOULEVARD LLC,07/20/2020,DANIEL JAKUBOWICZ,JACOBS DEVELOPMENT CORPOR,GC
BX,1462 SOUTHERN BOULEVARD,0,R7-1,69300,SSJL 1462 SOUTHERN BOULEVARD LLC,09/09/2020,DANIEL JAKUBOWICZ,JACOBS DEVELOPMENT CORPOR,GC
BX,1527 BRYANT AVENUE,0,R7-1,22620,1525-1527 BRYANT AVE BX HOLDINGS INC.,07/24/2020,AMRITPAL SINGH,LION HEART GROUP INC,GC
BX,1527 BRYANT AVENUE,0,R7-1,22620,1525-1527 BRYANT AVE BX HOLDINGS INC.,07/24/2020,AMRITPAL SINGH,LION HEART GROUP INC,GC
BX,1527 BRYANT AVENUE,0,R7-1,22620,1525-1527 BRYANT AVE BX HOLDINGS INC.,07/24/2020,AMRITPAL SINGH,LION HEART GROUP INC,GC
BX,1527 BRYANT AVENUE,0,R7-1,22620,1525-1527 BRYANT AVE BX HOLDINGS INC.,07/24/2020,AMRITPAL SINGH,LION HEART GROUP INC,GC
BX,1745 WEST FARMS ROAD,0,R7X,21180,1745 WEST FARMS ROAD LLC,03/08/2021,GUCIM GJONBALAJ,UA BUILDERS CORP,GC
BX,1745 WEST FARMS ROAD,0,R7X,21180,1745 WEST FARMS ROAD LLC,03/24/2021,GUCIM GJONBALAJ,UA BUILDERS CORP,GC
BX,1745 WEST FARMS ROAD,0,R7X,21180,1745 WEST FARMS ROAD LLC,03/24/2021,GUCIM GJONBALAJ,UA BUILDERS CORP,GC
BX,1745 WEST FARMS ROAD,0,R7X,21180,1745 WEST FARMS ROAD LLC,03/24/2021,GUCIM GJONBALAJ,UA BUILDERS CORP,GC
BX,1490 SHERIDAN EXPRESSWAY,0,PARK,2235600,NYC DEPARTMENT OF PARKS AND RECREATION,07/01/2020,DANIEL COFFEY,RENU CONTRACTING & RESTO,GC
BX,1490 SHERIDAN EXPRESSWAY,0,PARK,2235600,NYC DEPARTMENT OF PARKS AND RECREATION,07/01/2020,DANIEL COFFEY,RENU CONTRACTING & RESTO,GC
BX,1490 SHERIDAN EXPRESSWAY,0,PARK,2235600,NYC DEPARTMENT OF PARKS AND RECREATION,07/01/2020,DANIEL COFFEY,RENU CONTRACTING & RESTO,GC
BX,1490 SHERIDAN EXPRESSWAY,0,PARK,2235600,NYC DEPARTMENT OF PARKS AND RECREATION,07/01/2020,DANIEL COFFEY,RENU CONTRACTING & RESTO,GC
BX,1490 SHERIDAN EXPRESSWAY,0,PARK,2235600,NYC DEPARTMENT OF PARKS AND RECREATION,07/02/2020,MICHAEL SCOTT,SEAFORD AVENUE CORP,MP
BX,1490 SHERIDAN EXPRESSWAY,0,PARK,2235600,NYC DEPARTMENT OF PARKS AND RECREATION,12/14/2020,DANIEL COFFEY,RENU CONTRACTING & RESTO,GC
BX,1490 SHERIDAN EXPRESSWAY,0,PARK,2235600,NYC DEPARTMENT OF PARKS AND RECREATION,12/14/2020,DANIEL COFFEY,RENU CONTRACTING & RESTO,GC
BX,1820 EDISON AVENUE,0,R7-1,11640,1820 EDISON AVENUE LLC,01/06/2021,XHULIA ZEFI,ZEFI & CO. LLC,GC
BX,1820 EDISON AVENUE,0,R7-1,11640,1820 EDISON AVENUE LLC,07/29/2020,AGLIN ZEFI,A2Z CONSTRUCTION GROUP IN,GC
BX,1820 EDISON AVENUE,0,R7-1,11640,1820 EDISON AVENUE LLC,07/29/2020,AGLIN ZEFI,A2Z CONSTRUCTION GROUP IN,GC
BX,1820 EDISON AVENUE,0,R7-1,11640,1820 EDISON AVENUE LLC,07/29/2020,AGLIN ZEFI,A2Z CONSTRUCTION GROUP IN,GC
BX,1820 EDISON AVENUE,0,R7-1,11640,1820 EDISON AVENUE LLC,07/29/2020,AGLIN ZEFI,A2Z CONSTRUCTION GROUP IN,GC
BX,1820 EDISON AVENUE,0,R7-1,11640,1820 EDISON AVENUE LLC,07/29/2020,AGLIN ZEFI,A2Z CONSTRUCTION GROUP IN,GC
BX,1820 EDISON AVENUE,0,R7-1,11640,1820 EDISON AVENUE LLC,07/29/2020,AGLIN ZEFI,A2Z CONSTRUCTION GROUP IN,GC
BX,810 EAST 165 STREET,4493,R6,146250,810 E. 165 LLC,07/10/2020,EGRIS HAXHARI,H20 LLC,GC
BX,810 EAST 165 STREET,4493,R6,146250,810 E. 165 LLC,07/10/2020,EGRIS HAXHARI,H20 LLC,GC
BX,810 EAST 165 STREET,4493,R6,146250,810 E. 165 LLC,12/10/2020,EGRIS HAXHARI,H20 LLC,GC
BX,101 LINCOLN AVENUE,957739,M1-3/R8,7362900,BOP 101 LINCOLN AVENUE LLC,02/10/2021,LANCE FRANKLIN,TRITON CONSTRUCTION CO.,GC
BX,101 LINCOLN AVENUE,957739,M1-3/R8,7362900,BOP 101 LINCOLN AVENUE LLC,03/10/2021,KRZYSZTOF DARLAK,DEMAR MECHANICAL INC,MP
BX,101 LINCOLN AVENUE,957739,M1-3/R8,7362900,BOP 101 LINCOLN AVENUE LLC,07/01/2020,LANCE FRANKLIN,TRITON CONSTRUCTION CO.,GC
BX,101 LINCOLN AVENUE,957739,M1-3/R8,7362900,BOP 101 LINCOLN AVENUE LLC,07/01/2020,LANCE FRANKLIN,TRITON CONSTRUCTION CO.,GC
BX,101 LINCOLN AVENUE,957739,M1-3/R8,7362900,BOP 101 LINCOLN AVENUE LLC,06/30/2020,LANCE FRANKLIN,TRITON CONSTRUCTION CO.,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,04/03/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,04/03/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,04/03/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,04/03/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,04/03/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,04/03/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,06/09/2020,CHRISTOS TSAMASIROS,G.N.T. MECHANICAL LLC,MP
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,03/31/2021,JAMES DE MARIA,G.N.T. MECHANICAL LLC,MP
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,03/31/2021,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,03/31/2021,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,03/31/2021,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,03/31/2021,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,04/17/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,04/17/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,04/03/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,06/03/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,06/03/2020,VYTAUTAS SIPAS,HUDSON MERIDIAN CONSTRUCT,GC
BX,2401 3 AVENUE,448890,M1-3/R8,7317450,BOP 2401 THIRD AVENUE LLC,06/09/2020,CHRISTOS TSAMASIROS,G.N.T. MECHANICAL LLC,MP
BX,334 GRAND CONCOURSE,0,C6-2A,121500,310 GRAND CONCOURSE LLC,12/14/2020,YOEL GRUBER,NY DEVELOPERS & MANAGEMEN,GC
BX,334 GRAND CONCOURSE,0,C6-2A,121500,310 GRAND CONCOURSE LLC,12/14/2020,YOEL GRUBER,NY DEVELOPERS & MANAGEMEN,GC
BX,1082 HALL PLACE,5909,R7-1,216900,1082 HALL PL REALTY INC,03/18/2021,ALDO ESCURRA,INFINITI ESC PLUMBING COR,MP
BX,1082 HALL PLACE,5909,R7-1,216900,1082 HALL PL REALTY INC,11/12/2020,YOGESHWARIE PARMA,JRS CONSTRUCTION & EXPEDI,GC
BX,1082 HALL PLACE,5909,R7-1,216900,1082 HALL PL REALTY INC,11/12/2020,YOGESHWARIE PARMA,JRS CONSTRUCTION & EXPEDI,GC
BX, EXTERIOR STREET,0,R7-2,763650,NYC ECONOMIC DEVELOPMENT CORPORATION,01/27/2021,JAMES PALACE,URBAN ATELIER GROUP LLC,GC
BX, EXTERIOR STREET,0,R7-2,763650,NYC ECONOMIC DEVELOPMENT CORPORATION,01/27/2021,JAMES PALACE,URBAN ATELIER GROUP LLC,GC
BX, EXTERIOR STREET,0,R7-2,763650,NYC ECONOMIC DEVELOPMENT CORPORATION,01/27/2021,JAMES PALACE,URBAN ATELIER GROUP LLC,GC
BX, EXTERIOR STREET,0,R7-2,763650,NYC ECONOMIC DEVELOPMENT CORPORATION,02/12/2021,JAMES PALACE,URBAN ATELIER GROUP LLC,GC
BX, EXTERIOR STREET,0,R7-2,763650,NYC ECONOMIC DEVELOPMENT CORPORATION,02/12/2021,JAMES PALACE,URBAN ATELIER GROUP LLC,GC
BX, EXTERIOR STREET,0,R7-2,763650,NYC ECONOMIC DEVELOPMENT CORPORATION,02/12/2021,JAMES PALACE,URBAN ATELIER GROUP LLC,GC
BX, EXTERIOR STREET,0,R7-2,763650,NYC ECONOMIC DEVELOPMENT CORPORATION,03/12/2021,ZYGMUNT MOSCICKI,PACE PLUMBING CORP,MP
BX,2365 HOFFMAN STREET,7347,R6,114750,HOFFMAN PROPERTIES NY LLC,04/02/2020,RACHEL MICHAVI,Y R A DEVELOPMENT CORP,GC
BX,2365 HOFFMAN STREET,7347,R6,114750,HOFFMAN PROPERTIES NY LLC,04/02/2020,RACHEL MICHAVI,Y R A DEVELOPMENT CORP,GC
BX,2365 HOFFMAN STREET,7347,R6,114750,HOFFMAN PROPERTIES NY LLC,04/02/2020,RACHEL MICHAVI,Y R A DEVELOPMENT CORP,GC
BX,2365 HOFFMAN STREET,7347,R6,114750,HOFFMAN PROPERTIES NY LLC,04/02/2020,RACHEL MICHAVI,Y R A DEVELOPMENT CORP,GC
BX,975 TIFFANY STREET,147815,R7-1,8819100,UNAVAILABLE OWNER,07/08/2020,ATHANASIOS AMAXAS,A.A.D. CONSTRUCTION CORP,GC
BX,975 TIFFANY STREET,147815,R7-1,8819100,UNAVAILABLE OWNER,07/16/2020,SALVATORE ROTONDO,PRACTICAL PLBG & HTG INC,MP
BX,975 TIFFANY STREET,147815,R7-1,8819100,UNAVAILABLE OWNER,07/16/2020,SALVATORE ROTONDO,PRACTICAL PLBG & HTG INC,MP
BX,975 TIFFANY STREET,147815,R7-1,8819100,UNAVAILABLE OWNER,08/17/2020,ATHANASIOS AMAXAS,A.A.D. CONSTRUCTION CORP,GC
BX,2021 ARTHUR AVENUE,14280,R7-1,378450,2021 ARTHUR AVE LLC,02/08/2021,BURACH RUBINSTEIN,PRECISION BUILDERS USA,GC
BX,2021 ARTHUR AVENUE,14280,R7-1,378450,2021 ARTHUR AVE LLC,08/05/2020,BURACH RUBINSTEIN,PRECISION BUILDERS USA,GC
BX,2021 ARTHUR AVENUE,14280,R7-1,378450,2021 ARTHUR AVE LLC,08/05/2020,BURACH RUBINSTEIN,PRECISION BUILDERS USA,GC
BX,2021 ARTHUR AVENUE,14280,R7-1,378450,2021 ARTHUR AVE LLC,08/05/2020,BURACH RUBINSTEIN,PRECISION BUILDERS USA,GC
BX,2021 ARTHUR AVENUE,14280,R7-1,378450,2021 ARTHUR AVE LLC,08/18/2020,ZEV WEINTRAUB,WNW & SONS PLBG & HTG INC,MP
BX,845 SOUTHERN BOULEVARD,12342,R7-1,138600,POPAJ LUCE,12/24/2020,LLOYD DRUMMOND,LLOYD G DRUMMOND PLBG&GEN,MP
BX,845 SOUTHERN BOULEVARD,12342,R7-1,138600,POPAJ LUCE,08/06/2020,EGRIS HAXHARI,H20 LLC,GC
BX,985 BRUCKNER BOULEVARD,138379,C4-5X,8184150,985 BRUCKNER BOULEVARD HOUSING DEV. FUND  CORP.,04/21/2020,GREGORY BAUSO,MONADNOCK CONSTRUCTION IN,GC
BX,2278 BRONX PARK EAST,27296,R7-1,1351350,2278 BPE LLC,04/09/2020,AGLIN ZEFI,A2Z CONSTRUCTION GROUP IN,GC
BX,2278 BRONX PARK EAST,27296,R7-1,1351350,2278 BPE LLC,04/09/2020,AGLIN ZEFI,A2Z CONSTRUCTION GROUP IN,GC
BX,2278 BRONX PARK EAST,27296,R7-1,1351350,2278 BPE LLC,02/03/2021,LLOYD DRUMMOND,LLOYD G DRUMMOND PLBG&GEN,MP
BX,2278 BRONX PARK EAST,27296,R7-1,1351350,2278 BPE LLC,09/14/2020,AGLIN ZEFI,A2Z CONSTRUCTION GROUP IN,GC
BX,2278 BRONX PARK EAST,27296,R7-1,1351350,2278 BPE LLC,12/07/2020,XHULIA ZEFI,ZEFI & CO. LLC,GC
BX,2241 WHITE PLAINS ROAD,31164,R6,944100,2241 WPR HOUSING DEVELOPMENT FUND CORPOR ATION,03/03/2021,JOSEPH DONOHOE,NAF PAK PLBG & HTG CORP,MP
BX,2241 WHITE PLAINS ROAD,31164,R6,944100,2241 WPR HOUSING DEVELOPMENT FUND CORPOR ATION,11/13/2020,EFSTATHIA MARINAKIS,VOLMAR CONSTRUCTION INC,GC
BX,925 COURTLANDT AVENUE,0,R8,66600,NYC HOUSING AUTHORITY,02/28/2021,MICHAEL EARLY,M. EARLY PLBG & HTG CORP,MP
BX,925 COURTLANDT AVENUE,0,R8,66600,NYC HOUSING AUTHORITY,12/09/2020,STEVEN BARANELLO,HOME BUILDERS 1 L.P,GC
BX,925 COURTLANDT AVENUE,0,R8,66600,NYC HOUSING AUTHORITY,12/09/2020,STEVEN BARANELLO,HOME BUILDERS 1 L.P,GC
BX,925 COURTLANDT AVENUE,0,R8,66600,NYC HOUSING AUTHORITY,12/09/2020,STEVEN BARANELLO,HOME BUILDERS 1 L.P,GC
BX,2539 HONE AVENUE,1746,R4-1,20460,TWO 223ST DEVELOPERS CORP,03/16/2021,ZOHAR BABAYEV,YAFE MEOD CORP,GC
BX,2539 HONE AVENUE,1746,R4-1,20460,TWO 223ST DEVELOPERS CORP,07/10/2020,GERI CASH,CAPE PLUMBING INC,MP
BX,2543 CRUGER AVENUE,10747,R6,598050,2543 CRUGER AVE CORPORATION,06/26/2020,ATMARAM RAMSAMUJH,A & R HOME IMPROVEMENT &,GC
BX,2116 DALY AVENUE,16015,R7-1,1259100,LUCANY LLC,05/15/2020,TEAHYUN KIM,JTJ STUDIO CORP,GC
BX,2116 DALY AVENUE,16015,R7-1,1259100,LUCANY LLC,02/09/2021,BASIL THOMPSON,KISHAN PLBG & HEATING INC,MP
BX,2116 DALY AVENUE,16015,R7-1,1259100,LUCANY LLC,03/04/2021,TEAHYUN KIM,JTJ STUDIO CORP,GC
BX,2086 VALENTINE AVENUE,0,R7-1,6120,NOA-LIOR LLC,06/11/2020,NICOLAE CIRCEL,STRUCTURELINE INC,GC
BX,2086 VALENTINE AVENUE,0,R7-1,6120,NOA-LIOR LLC,06/11/2020,NICOLAE CIRCEL,STRUCTURELINE INC,GC
BX,2086 VALENTINE AVENUE,0,R7-1,6120,NOA-LIOR LLC,03/02/2021,NICOLAE CIRCEL,STRUCTURELINE INC,GC
BX,2086 VALENTINE AVENUE,0,R7-1,6120,NOA-LIOR LLC,08/26/2020,GARY LONG,AQUEDUCT MECHANICAL CORP,MP
BX,2086 VALENTINE AVENUE,0,R7-1,6120,NOA-LIOR LLC,10/30/2020,NICOLAE CIRCEL,STRUCTURELINE INC,GC
BX,2086 VALENTINE AVENUE,0,R7-1,6120,NOA-LIOR LLC,10/30/2020,NICOLAE CIRCEL,STRUCTURELINE INC,GC
BX,700 GERARD AVENUE,0,R8,109800,RM BRONX LLC,01/20/2021,JOHN BENNARDO,LEGACY BUILDERS/DEVELOPER,GC
BX,700 GERARD AVENUE,0,R8,109800,RM BRONX LLC,01/20/2021,JOHN BENNARDO,LEGACY BUILDERS/DEVELOPER,GC
BX,,0,R9A,0,,01/13/2021,AMNON SHALHOV,JOY CONSTRUCTION CORP,GC
BX,,0,R9A,0,,06/18/2020,JAMES SALERA,RO-SAL PLUMBING & HTG INC,MP
BX,,0,R9A,0,,12/07/2020,AMNON SHALHOV,JOY CONSTRUCTION CORP,GC
BX,1159 RIVER AVENUE,201136,R9A,1731150,1159 RIVER AVENUE HOUSING DEVELOPMENT FU ND CORP.,01/27/2021,AMNON SHALHOV,JOY CONSTRUCTION CORP,GC
BX,1159 RIVER AVENUE,201136,R9A,1731150,1159 RIVER AVENUE HOUSING DEVELOPMENT FU ND CORP.,08/12/2020,AMNON SHALHOV,JOY CONSTRUCTION CORP,GC
BX,1159 RIVER AVENUE,201136,R9A,1731150,1159 RIVER AVENUE HOUSING DEVELOPMENT FU ND CORP.,08/18/2020,JAMES SALERA,RO-SAL PLUMBING & HTG INC,MP
BX,1159 RIVER AVENUE,201136,R9A,1731150,1159 RIVER AVENUE HOUSING DEVELOPMENT FU ND CORP.,08/12/2020,AMNON SHALHOV,JOY CONSTRUCTION CORP,GC
BX,1159 RIVER AVENUE,201136,R9A,1731150,1159 RIVER AVENUE HOUSING DEVELOPMENT FU ND CORP.,08/12/2020,AMNON SHALHOV,JOY CONSTRUCTION CORP,GC
BX,1159 RIVER AVENUE,201136,R9A,1731150,1159 RIVER AVENUE HOUSING DEVELOPMENT FU ND CORP.,12/07/2020,AMNON SHALHOV,JOY CONSTRUCTION CORP,GC
BX,1159 RIVER AVENUE,201136,R9A,1731150,1159 RIVER AVENUE HOUSING DEVELOPMENT FU ND CORP.,08/12/2020,AMNON SHALHOV,JOY CONSTRUCTION CORP,GC
BX,1159 RIVER AVENUE,201136,R9A,1731150,1159 RIVER AVENUE HOUSING DEVELOPMENT FU ND CORP.,08/12/2020,AMNON SHALHOV,JOY CONSTRUCTION CORP,GC
BX,1159 RIVER AVENUE,201136,R9A,1731150,1159 RIVER AVENUE HOUSING DEVELOPMENT FU ND CORP.,12/07/2020,AMNON SHALHOV,JOY CONSTRUCTION CORP,GC
BX,2400 JEROME AVENUE,46390,R7-1,1434150,NYC DEPARTMENT OF EDUCATION,05/21/2020,NICHOLAS KATRAGIS,EAGLE 1 MECHANICAL INC,MP
BX,2400 JEROME AVENUE,46390,R7-1,1434150,NYC DEPARTMENT OF EDUCATION,03/23/2021,RONG TAN,NAVILLUS TILE INC,GC
BX,2400 JEROME AVENUE,46390,R7-1,1434150,NYC DEPARTMENT OF EDUCATION,10/16/2020,GERARD PETRI,PHASE I GROUP INC,MP
BX,2400 JEROME AVENUE,46390,R7-1,1434150,NYC DEPARTMENT OF EDUCATION,10/16/2020,GERARD PETRI,PHASE I GROUP INC,MP
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,11/19/2020,LLOYD DRUMMOND,LLOYD G DRUMMOND PLBG&GEN,MP
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,11/19/2020,LLOYD DRUMMOND,LLOYD G DRUMMOND PLBG&GEN,MP
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,07/17/2020,PAULIN LUMAJ,DEDAJ CONSTRUCTION CORP,GC
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,07/20/2020,PAULIN LUMAJ,DEDAJ CONSTRUCTION CORP,GC
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,11/14/2020,PAULIN LUMAJ,DEDAJ CONSTRUCTION CORP,GC
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,11/14/2020,PAULIN LUMAJ,DEDAJ CONSTRUCTION CORP,GC
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,11/14/2020,PAULIN LUMAJ,DEDAJ CONSTRUCTION CORP,GC
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,07/20/2020,PAULIN LUMAJ,DEDAJ CONSTRUCTION CORP,GC
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,07/17/2020,PAULIN LUMAJ,DEDAJ CONSTRUCTION CORP,GC
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,07/20/2020,PAULIN LUMAJ,DEDAJ CONSTRUCTION CORP,GC
BX,2761 BRONXWOOD AVENUE,33242,R6,431100,2761 BRONXWOOD LLC,07/20/2020,PAULIN LUMAJ,DEDAJ CONSTRUCTION CORP,GC
BX,2026 WALTON AVENUE,30810,R8,319050,G & E WALTON DEVELOPERS LLC,07/06/2020,EGRIS HAXHARI,H20 LLC,GC
BX,1157 ARNOW AVENUE,2733,R4-1,16860,RIZWAN RAJA,10/08/2020,RAJA ALI,SAJID CONSTRUCTION CORP,GC
BX,1157 ARNOW AVENUE,2733,R4-1,16860,RIZWAN RAJA,10/08/2020,RAJA ALI,SAJID CONSTRUCTION CORP,GC
BX,1157 ARNOW AVENUE,2733,R4-1,16860,RIZWAN RAJA,10/08/2020,RAJA ALI,SAJID CONSTRUCTION CORP,GC
BX,1157 ARNOW AVENUE,2733,R4-1,16860,RIZWAN RAJA,10/08/2020,RAJA ALI,SAJID CONSTRUCTION CORP,GC
BX,50 CLINTON PLACE,9845,R7-1,391050,2165 REALTY CORP.,01/08/2021,ADMIR LAGJI,A&A PLUMBING CORP,MP
BX,50 CLINTON PLACE,9845,R7-1,391050,2165 REALTY CORP.,11/11/2020,ANILA CELI,DK CONSTRUCTION ONE CORP,GC
BX,1664 EAST GUN HILL ROAD,4694,R4-1,55800,LAS GUN HILL DOS REALTY CORP.,01/27/2021,CHARAN SINGH,AJIT ONE MECH&GEN'L CONTR,MP
BX,3013 BARKER AVENUE,22744,R7-1,159300,SKMF QUEENS MANAGEMENT LLC,12/24/2020,CHAIM WIESENFELD,CITY WIDE BUILDERS GRP IN,GC
BX,3013 BARKER AVENUE,22744,R7-1,159300,SKMF QUEENS MANAGEMENT LLC,12/24/2020,CHAIM WIESENFELD,CITY WIDE BUILDERS GRP IN,GC
BX,3013 BARKER AVENUE,22744,R7-1,159300,SKMF QUEENS MANAGEMENT LLC,12/24/2020,CHAIM WIESENFELD,CITY WIDE BUILDERS GRP IN,GC
BX,3013 BARKER AVENUE,22744,R7-1,159300,SKMF QUEENS MANAGEMENT LLC,01/15/2021,CHAIM WIESENFELD,CITY WIDE BUILDERS GRP IN,GC
BX,3013 BARKER AVENUE,22744,R7-1,159300,SKMF QUEENS MANAGEMENT LLC,01/15/2021,CHAIM WIESENFELD,CITY WIDE BUILDERS GRP IN,GC
BX,3013 BARKER AVENUE,22744,R7-1,159300,SKMF QUEENS MANAGEMENT LLC,01/15/2021,CHAIM WIESENFELD,CITY WIDE BUILDERS GRP IN,GC
BX,3013 BARKER AVENUE,22744,R7-1,159300,SKMF QUEENS MANAGEMENT LLC,02/11/2021,CHAIM WIESENFELD,CITY WIDE BUILDERS GRP IN,GC
